headlines,terms,dates
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:44:14 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:43:58 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:43:29 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:43:07 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:43:06 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:43:03 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:42:57 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:42:56 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:42:37 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:42:13 +0000 2012
rt @sophiabush: just read this again-same reaction-huh!? rt @huffingtonpost: romney-ryan plan would cost 20somethings a shocking amount ...,romney,Thu Oct 18 23:42:13 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:42:11 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:41:57 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:41:36 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:41:29 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:41:18 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:41:17 +0000 2012
"rt @steventdennis: !!! romney camp pting to '06 jct analysis predicated on repealing nearly all tax breaks incl child credit, health, ch ...",romney,Thu Oct 18 23:41:16 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:41:05 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:41:01 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:40:48 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:40:44 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:39:52 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:39:42 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:39:37 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:39:24 +0000 2012
mitt romney: still completely wrong on women's health ,romney,Thu Oct 18 23:39:23 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:39:18 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:39:00 +0000 2012
rt @ppact: what we're reading - the economics of women's health and mitt romney's misleading statements on birth control ...,romney,Thu Oct 18 23:38:59 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:38:55 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:38:45 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:38:28 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:38:27 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:37:53 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:37:33 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:37:27 +0000 2012
@steffy7680 so unstable tagg romney wants to give the president a haymaker. where does law stand on this.angry men r dangerous 2 your health,romney,Thu Oct 18 23:37:07 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:37:04 +0000 2012
"rt @steventdennis: !!! romney camp pting to '06 jct analysis predicated on repealing nearly all tax breaks incl child credit, health, ch ...",romney,Thu Oct 18 23:37:01 +0000 2012
rt @sophiabush: just read this again-same reaction-huh!? rt @huffingtonpost: romney-ryan plan would cost 20somethings a shocking amount ...,romney,Thu Oct 18 23:36:48 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:36:46 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:36:45 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:36:35 +0000 2012
"rt @steventdennis: !!! romney camp pting to '06 jct analysis predicated on repealing nearly all tax breaks incl child credit, health, ch ...",romney,Thu Oct 18 23:36:29 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:36:24 +0000 2012
mitt romney’s four most extreme stands on women’s health via @nationalmemo ~ he has no respect for the 'other' #wow,romney,Thu Oct 18 23:36:23 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:36:00 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:35:50 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:35:46 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:35:30 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:35:20 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:35:19 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:35:18 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:35:14 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:34:55 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:34:36 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:34:25 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:34:13 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:34:12 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:34:08 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:34:02 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:34:02 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:33:40 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:33:25 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:33:13 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:33:01 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:32:41 +0000 2012
"@nathanfillion i don't hate romney, i just don't agree with his economic policy . or his social policy. or his health care policy.",romney,Thu Oct 18 23:32:28 +0000 2012
"@ladyvictoria8 the thought of a romney run usa scares me...im,on ssdi have home health and medicare",romney,Thu Oct 18 23:32:17 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:32:11 +0000 2012
“@barackobama: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.” #thismakesmeangryandsad,romney,Thu Oct 18 23:31:59 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:31:46 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:31:32 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:31:11 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:31:08 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:30:47 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:30:45 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:30:39 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:30:35 +0000 2012
rt @sophiabush: just read this again-same reaction-huh!? rt @huffingtonpost: romney-ryan plan would cost 20somethings a shocking amount ...,romney,Thu Oct 18 23:30:24 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:30:20 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:30:16 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:30:10 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:30:08 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:30:07 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:30:03 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:29:45 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:29:45 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:29:33 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:29:21 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:28:59 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:28:57 +0000 2012
"rt @steventdennis: !!! romney camp pting to '06 jct analysis predicated on repealing nearly all tax breaks incl child credit, health, ch ...",romney,Thu Oct 18 23:28:46 +0000 2012
"omg, stupid old best friend ""likes"" romney... she was on birth control all of high school and not for health reasons. idiot!",romney,Thu Oct 18 23:28:44 +0000 2012
"rt @steventdennis: !!! romney camp pting to '06 jct analysis predicated on repealing nearly all tax breaks incl child credit, health, ch ...",romney,Thu Oct 18 23:28:41 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:28:24 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:28:18 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:28:07 +0000 2012
got a form letter about health care from mitt romney in response to my email about autism. deeply disappointed. i... ,romney,Thu Oct 18 23:28:03 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:27:59 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:27:49 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:27:46 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:27:33 +0000 2012
"rt @steventdennis: !!! romney camp pting to '06 jct analysis predicated on repealing nearly all tax breaks incl child credit, health, ch ...",romney,Thu Oct 18 23:27:23 +0000 2012
obama uses ‘binders full of women’ to batter romney as candidates seek female voters’ support in swing states ,romney,Thu Oct 18 23:27:03 +0000 2012
"republican nominee mitt romney's comment during the second presidential debate that he had received ""binders full of... ",romney,Thu Oct 18 23:27:02 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:27:02 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:27:00 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:26:46 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:26:45 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:26:42 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:26:30 +0000 2012
obama vs. romney: how they differ on health care issues (via @benefits_pro),romney,Thu Oct 18 23:26:20 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:26:10 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:25:48 +0000 2012
health.dating-viagra opinion: romney's ideas have edge ,romney,Thu Oct 18 23:25:46 +0000 2012
watch &amp; share: mitt romney is being dishonest on women's health ,romney,Thu Oct 18 23:25:37 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:25:29 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:25:27 +0000 2012
rt @msnatturner: “@barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care ...,romney,Thu Oct 18 23:25:26 +0000 2012
"rt @steventdennis: !!! romney camp pting to '06 jct analysis predicated on repealing nearly all tax breaks incl child credit, health, ch ...",romney,Thu Oct 18 23:25:24 +0000 2012
