headlines,terms,dates
"rt @keithboykin: bernie sanders on #trumptape: if his views on economics, health care and the environment don't disqualify him... https://t…",trump,Sat Oct 08 23:30:09 +0000 2016
"rt @keithboykin: bernie sanders on #trumptape: if his views on economics, health care and the environment don't disqualify him... https://t…",trump,Sat Oct 08 23:29:04 +0000 2016
"rt @keithboykin: bernie sanders on #trumptape: if his views on economics, health care and the environment don't disqualify him... https://t…",trump,Sat Oct 08 23:29:03 +0000 2016
"bernie sanders on #trumptape: if his views on economics, health care and the environment don't disqualify him... https://t.co/xozsdijgi5",trump,Sat Oct 08 23:28:44 +0000 2016
rt @womennmedia: trump's words aren't 'explicit sex talk' they describe sexual assault. https://t.co/l0ykbbghfd,trump,Sat Oct 08 23:28:43 +0000 2016
rt @crisaintmarchin: trump's words aren't 'explicit sex talk'–they describe assault https://t.co/1mwbxx6gzs,trump,Sat Oct 08 23:28:05 +0000 2016
trump's words aren't 'explicit sex talk' https://t.co/k6e4ioqw7h,trump,Sat Oct 08 23:27:31 +0000 2016
"@wcknott @projectroto trump and bernie are so far apart. only similarity is health care. far apart on taxes, school, regulations etc",trump,Sat Oct 08 23:27:13 +0000 2016
#pakistan #health trump vows to stay in race after calls for him to quit over lewd remarks https://t.co/jgytefnhuy,trump,Sat Oct 08 23:26:39 +0000 2016
rt @yamtom: trump's words aren't 'explicit sex talk' https://t.co/o87jqtds9c 本当にそう。英文メディアも、日本のメディアもトランプ発言を「わいせつ」みたく記述してるのが多いんだが、問題はハラスメントかつ…,trump,Sat Oct 08 23:25:52 +0000 2016
https://t.co/epoaqdhess-viagra billionaire donors stand behind donald trump https://t.co/nud9nvlj3e,trump,Sat Oct 08 23:25:35 +0000 2016
https://t.co/epoaqdhess-viagra condi rice: 'enough' with trump https://t.co/n56x6iyzbt,trump,Sat Oct 08 23:25:35 +0000 2016
rt @violetblue: kudos for calling out @washingtonpost; graf 6 is how wapo failed: trump's words aren't 'explicit sex talk' https://t.co/irs…,trump,Sat Oct 08 23:22:26 +0000 2016
"rt @riskyliberal: every republican running from trump can explain their misogynistic votes against women's abortion rights, equal pay, chil…",trump,Sat Oct 08 23:21:38 +0000 2016
rt @womennmedia: trump's words aren't 'explicit sex talk' they describe sexual assault. https://t.co/l0ykbbghfd,trump,Sat Oct 08 23:20:09 +0000 2016
"hrc cannot match trump's patriotism, high energy, health,plans &amp; ppl support to 'make america great again' so they conduct personal attacks.",trump,Sat Oct 08 23:19:52 +0000 2016
don't confuse trump's bullying for a chance to censor or be pc. trump's words aren't 'explicit sex talk' https://t.co/oimnyfwlfc,trump,Sat Oct 08 23:19:49 +0000 2016
"the latest: biden slams trump's words as ""sexual assault"": … amount to a reference to sexual assault. ... https://t.co/k8ttleetjt",trump,Sat Oct 08 23:18:15 +0000 2016
trump's words aren't 'explicit sex talk' https://t.co/ckr90tffcw,trump,Sat Oct 08 23:17:21 +0000 2016
rt @lolgop: donald trump should step down and be replaced by some other republican man who wants to take away women's rights and health car…,trump,Sat Oct 08 23:17:18 +0000 2016
"rt @riskyliberal: john mccain - you want to disown trump? explain your years of voting against women's rights: abortion, health, equal pay,…",trump,Sat Oct 08 23:15:44 +0000 2016
rt @violetblue: kudos for calling out @washingtonpost; graf 6 is how wapo failed: trump's words aren't 'explicit sex talk' https://t.co/irs…,trump,Sat Oct 08 23:12:15 +0000 2016
rt @healthandcents: 1993 #hillary began push 4 #single-payer2016 #hillarycare is total govt control.#trump plan = medical freedom‼️ht…,trump,Sat Oct 08 23:11:52 +0000 2016
"relnews: trump wants to repeal obamacare, but what\\\'s his position on health savings accounts\\\' -the street- https://t.co/alvbw9oauq",trump,Sat Oct 08 23:09:09 +0000 2016
"relnews: trump wants to repeal obamacare, but what\'s his position on health savings accounts\' -the street- https://t.co/alvbw9oauq",trump,Sat Oct 08 23:09:09 +0000 2016
"relnews: trump wants to repeal obamacare, but what's his position on health savings accounts' -the street- https://t.co/alvbw9oauq",trump,Sat Oct 08 23:09:08 +0000 2016
rt @lolgop: donald trump should step down and be replaced by some other republican man who wants to take away women's rights and health car…,trump,Sat Oct 08 23:07:41 +0000 2016
"rt @lomo212: if trump keeps on like this, i won't be able to stop throwing up in my mouth, and my vocal health will suffer. #nevertrump",trump,Sat Oct 08 23:07:15 +0000 2016
"prediction: hillary will use her health issues as a smokescreen at the debate after trump unleashes his ""october surprise.""",trump,Sat Oct 08 23:05:35 +0000 2016
so bob 'smoking is not harmful to your health' dole is the only former nominee still supporting trump. there you go. https://t.co/qx1onu7yky,trump,Sat Oct 08 23:05:29 +0000 2016
"great doc, but poor politician! stick with health! trump is a despicable! that is beyond deplorable! https://t.co/9qkxs0pxda",trump,Sat Oct 08 23:03:35 +0000 2016
"rt @riskyliberal: john mccain - you want to disown trump? explain your years of voting against women's rights: abortion, health, equal pay,…",trump,Sat Oct 08 23:01:49 +0000 2016
"rt @garzavillanueva: trump, clinton need to debate crucial health, science and technology issues - kansas city star#tntweeters https://t.…",trump,Sat Oct 08 22:59:46 +0000 2016
rt @pjk4brainhealth: donald trump's remarks about #ptsd merely reinforce stigma around mental health. https://t.co/6j31lg9kyp,trump,Sat Oct 08 22:59:14 +0000 2016
rt @womennmedia: trump's words aren't 'explicit sex talk' they describe sexual assault. https://t.co/l0ykbbghfd,trump,Sat Oct 08 22:57:30 +0000 2016
rt @womennmedia: trump's words aren't 'explicit sex talk' they describe sexual assault. https://t.co/l0ykbbghfd,trump,Sat Oct 08 22:53:52 +0000 2016
"@smerconish brennan leach &amp; young girls know classmates with anorexia, bulimia, etc. don't politicize a huge health issue. trump has no clue",trump,Sat Oct 08 22:53:51 +0000 2016
"rt @riskyliberal: john mccain - you want to disown trump? explain your years of voting against women's rights: abortion, health, equal pay,…",trump,Sat Oct 08 22:53:19 +0000 2016
"rt @riskyliberal: john mccain - you want to disown trump? explain your years of voting against women's rights: abortion, health, equal pay,…",trump,Sat Oct 08 22:52:17 +0000 2016
trump's words aren't 'explicit sex talk' https://t.co/h5l3i9ssfj,trump,Sat Oct 08 22:51:27 +0000 2016
rt @tobymuresianu: which leaked beliefs will do more damage? hillary: i dream of a more open world &amp; universal health caretrump: assaul…,trump,Sat Oct 08 22:48:37 +0000 2016
"rt @laura_cereta: trump's words are not 'explicit sex talk' https://t.co/y0gnknihxo no, they were criminal talk. sexual assault is illegal.…",trump,Sat Oct 08 22:48:09 +0000 2016
trump's words aren't 'explicit sex talk' https://t.co/56mnoszda4,trump,Sat Oct 08 22:47:35 +0000 2016
"rt @ejlandwehr: tim kaine: “hillary has released emails, fbi notes, health history, &amp; tax returns. donald trump releases nothing…” https://…",trump,Sat Oct 08 22:47:11 +0000 2016
"#fedtech trump, clinton need to debate crucial health, science and technology issues - kansas city star https://t.co/uvuvrq8bkf",trump,Sat Oct 08 22:46:19 +0000 2016
"trump, clinton need to debate crucial health, science and technology issues: permit us to interrupt the presi... https://t.co/ch5wx8zzuf",trump,Sat Oct 08 22:45:54 +0000 2016
rt @yamtom: trump's words aren't 'explicit sex talk' https://t.co/o87jqtds9c 本当にそう。英文メディアも、日本のメディアもトランプ発言を「わいせつ」みたく記述してるのが多いんだが、問題はハラスメントかつ…,trump,Sat Oct 08 22:43:55 +0000 2016
"rt @laura_cereta: trump's words are not 'explicit sex talk' https://t.co/y0gnknihxo no, they were criminal talk. sexual assault is illegal.…",trump,Sat Oct 08 22:43:04 +0000 2016
"rt @culinary226: .@trumplasvegas workers are ready to negotiate a contract for fair wages, job security &amp; good health benefits https://t.co…",trump,Sat Oct 08 22:42:51 +0000 2016
"rt @riskyliberal: john mccain - you want to disown trump? explain your years of voting against women's rights: abortion, health, equal pay,…",trump,Sat Oct 08 22:41:36 +0000 2016
trump's words aren't 'explicit sex talk'—they describe assault: https://t.co/tiglixw0vw,trump,Sat Oct 08 22:41:27 +0000 2016
trump's words aren't 'explicit sex talk' https://t.co/uzig1t2ci9,trump,Sat Oct 08 22:41:00 +0000 2016
"rt @riskyliberal: john mccain - you want to disown trump? explain your years of voting against women's rights: abortion, health, equal pay,…",trump,Sat Oct 08 22:40:59 +0000 2016
trump's words aren't 'explicit sex talk'. they describe assault https://t.co/bkm1ckmmfn,trump,Sat Oct 08 22:40:23 +0000 2016
rt @violetblue: kudos for calling out @washingtonpost; graf 6 is how wapo failed: trump's words aren't 'explicit sex talk' https://t.co/irs…,trump,Sat Oct 08 22:39:55 +0000 2016
rt @garychun: trump's words aren't 'explicit sex talk' https://t.co/evwc3dudsb,trump,Sat Oct 08 22:38:52 +0000 2016
"rt @laura_cereta: trump's words are not 'explicit sex talk' https://t.co/y0gnknihxo no, they were criminal talk. sexual assault is illegal.…",trump,Sat Oct 08 22:38:46 +0000 2016
rt @violetblue: kudos for calling out @washingtonpost; graf 6 is how wapo failed: trump's words aren't 'explicit sex talk' https://t.co/irs…,trump,Sat Oct 08 22:38:07 +0000 2016
rt @barbrastreisand: donald trump's physical health may be fine but his mental health is what i worry about!,trump,Sat Oct 08 22:37:51 +0000 2016
rt @womennmedia: trump's words aren't 'explicit sex talk' they describe sexual assault. https://t.co/l0ykbbghfd,trump,Sat Oct 08 22:37:31 +0000 2016
"rt @laura_cereta: trump's words are not 'explicit sex talk' https://t.co/y0gnknihxo no, they were criminal talk. sexual assault is illegal.…",trump,Sat Oct 08 22:37:08 +0000 2016
rt @yamtom: trump's words aren't 'explicit sex talk' https://t.co/o87jqtds9c 本当にそう。英文メディアも、日本のメディアもトランプ発言を「わいせつ」みたく記述してるのが多いんだが、問題はハラスメントかつ…,trump,Sat Oct 08 22:36:51 +0000 2016
trump or clinton? how our next president will change health care #medical #insurance https://t.co/6zapxbloaq,trump,Sat Oct 08 22:36:45 +0000 2016
trump or clinton? how our next president will change health care #medical #insurance https://t.co/ucposlyisn https://t.co/ttxa2ygtj6,trump,Sat Oct 08 22:36:42 +0000 2016
@drbonati @970wfla @iheartradio saw you just long enough to see you don't understand public health. do you trump much?,trump,Sat Oct 08 22:36:09 +0000 2016
"after all these years of obama, with our security jeopardized &amp; our health care in shambles: it's a no-brainer! vote for mr. donald trump!",trump,Sat Oct 08 22:36:05 +0000 2016
"rt @laura_cereta: trump's words are not 'explicit sex talk' https://t.co/y0gnknihxo no, they were criminal talk. sexual assault is illegal.…",trump,Sat Oct 08 22:35:15 +0000 2016
"top story: the sleaziness of donald trump https://t.co/c1zaee0zvv, see more https://t.co/juvyrz7j6c",trump,Sat Oct 08 22:33:51 +0000 2016
"top story: the sleaziness of donald trump https://t.co/t2eupofs2r, see more https://t.co/ffibn49qqh",trump,Sat Oct 08 22:33:51 +0000 2016
"the sleaziness of donald trump https://t.co/5lxjs0mb2r, see more https://t.co/c3ee5c9bty",trump,Sat Oct 08 22:33:51 +0000 2016
"#pacificcove - top story: the sleaziness of donald trump https://t.co/obociuwrza, see more https://t.co/r5tp70357f",trump,Sat Oct 08 22:33:50 +0000 2016
"top story: the sleaziness of donald trump https://t.co/t8tr5yqtjr, see more https://t.co/x7qraiklsr",trump,Sat Oct 08 22:33:50 +0000 2016
/@azulayromond @thedailygruel #trump will back out over controversy n #hillary will back out over health. its gonna be #pence vs #kaine,trump,Sat Oct 08 22:32:49 +0000 2016
"rt @toimatom: hillary takes to stage to convince voters of good health, vomits on stage !!! https://t.co/sfdwbpepzx #tcot #maga #trump #us…",trump,Sat Oct 08 22:32:48 +0000 2016
trump's words aren't 'explicit sex talk' https://t.co/xffwftlrlx,trump,Sat Oct 08 22:32:11 +0000 2016
rt @lolgop: donald trump should step down and be replaced by some other republican man who wants to take away women's rights and health car…,trump,Sat Oct 08 22:30:50 +0000 2016
"rt @phantasmaphile: to #gop folks now denouncing trump b/c they care about their daughters: prove it by supporting the era, equal pay, &amp; fe…",trump,Sat Oct 08 22:30:11 +0000 2016
rt @womennmedia: trump's words aren't 'explicit sex talk' they describe sexual assault. https://t.co/l0ykbbghfd,trump,Sat Oct 08 22:30:10 +0000 2016
"rt @riskyliberal: john mccain - you want to disown trump? explain your years of voting against women's rights: abortion, health, equal pay,…",trump,Sat Oct 08 22:29:52 +0000 2016
rt @womennmedia: trump's words aren't 'explicit sex talk' they describe sexual assault. https://t.co/l0ykbbghfd,trump,Sat Oct 08 22:29:45 +0000 2016
rt @drhaggis: there would be more gop outrage if trump was caught saying that gynecological exams should be fully covered under basic healt…,trump,Sat Oct 08 22:29:09 +0000 2016
this is spot on: trump's words aren't 'explicit sex talk' https://t.co/hozyl2ei0n,trump,Sat Oct 08 22:27:44 +0000 2016
the independent - world: donald trump mexico trip: rudy giuliani wears &amp;apos;make mexico great again also&amp;a https://t.co/7fchfjptsl #health,trump,Sat Oct 08 22:26:04 +0000 2016
trump's words aren't 'explicit sex talk'–they describe assault https://t.co/yiaov4hegx,trump,Sat Oct 08 22:23:24 +0000 2016
"@donnabrazile trump is used to dirt. hillary should stay on her message educate,infrastructure jobs,.pay-raise,health.women's rights wall st",trump,Sat Oct 08 22:22:47 +0000 2016
trump is a climax of american masculinity https://t.co/temptznpx1,trump,Sat Oct 08 22:20:46 +0000 2016
"rt @riskyliberal: john mccain - you want to disown trump? explain your years of voting against women's rights: abortion, health, equal pay,…",trump,Sat Oct 08 22:20:46 +0000 2016
"rt @laura_cereta: trump's words are not 'explicit sex talk' https://t.co/y0gnknihxo no, they were criminal talk. sexual assault is illegal.…",trump,Sat Oct 08 22:20:13 +0000 2016
"rt @riskyliberal: john mccain - you want to disown trump? explain your years of voting against women's rights: abortion, health, equal pay,…",trump,Sat Oct 08 22:19:51 +0000 2016
nutrition - post-p***y analysis: trump talked about women almost -&gt; https://t.co/um8qfgae2w #health https://t.co/2jhrt2il1t,trump,Sat Oct 08 22:19:06 +0000 2016
rt @violetblue: kudos for calling out @washingtonpost; graf 6 is how wapo failed: trump's words aren't 'explicit sex talk' https://t.co/irs…,trump,Sat Oct 08 22:19:04 +0000 2016
"rt @riskyliberal: no republican can disown trump: gop owns decades of misogynistic votes against women's abortion rights, health care, educ…",trump,Sat Oct 08 22:18:52 +0000 2016
"rt @riskyliberal: john mccain - you want to disown trump? explain your years of voting against women's rights: abortion, health, equal pay,…",trump,Sat Oct 08 22:18:45 +0000 2016
everyone needs to read &amp; rt this: trump's words aren't 'explicit sex talk' via @theatlantic https://t.co/zfof1qdbxy #trump #clinton,trump,Sat Oct 08 22:18:38 +0000 2016
rt @violetblue: kudos for calling out @washingtonpost; graf 6 is how wapo failed: trump's words aren't 'explicit sex talk' https://t.co/irs…,trump,Sat Oct 08 22:17:33 +0000 2016
rt @f77a9c24c7f9451: we need trump in white house. more now. hillary wants open border. universal health care. my god stand up for trump ht…,trump,Sat Oct 08 22:16:44 +0000 2016
"trump, clinton need to debate crucial health, science and technology issues - kansas city star#tntweeters https://t.co/jb8mgonbhs",trump,Sat Oct 08 22:15:35 +0000 2016
"rt @riskyliberal: john mccain - you want to disown trump? explain your years of voting against women's rights: abortion, health, equal pay,…",trump,Sat Oct 08 22:15:35 +0000 2016
rt @violetblue: kudos for calling out @washingtonpost; graf 6 is how wapo failed: trump's words aren't 'explicit sex talk' https://t.co/irs…,trump,Sat Oct 08 22:14:56 +0000 2016
trump's words aren't 'explicit sex talk' https://t.co/evwc3dudsb,trump,Sat Oct 08 22:14:52 +0000 2016
rt @tobymuresianu: which leaked beliefs will do more damage? hillary: i dream of a more open world &amp; universal health caretrump: assaul…,trump,Sat Oct 08 22:14:49 +0000 2016
rt @tobymuresianu: which leaked beliefs will do more damage? hillary: i dream of a more open world &amp; universal health caretrump: assaul…,trump,Sat Oct 08 22:14:22 +0000 2016
rt @violetblue: kudos for calling out @washingtonpost; graf 6 is how wapo failed: trump's words aren't 'explicit sex talk' https://t.co/irs…,trump,Sat Oct 08 22:14:12 +0000 2016
rt @violetblue: kudos for calling out @washingtonpost; graf 6 is how wapo failed: trump's words aren't 'explicit sex talk' https://t.co/irs…,trump,Sat Oct 08 22:14:09 +0000 2016
rt @violetblue: kudos for calling out @washingtonpost; graf 6 is how wapo failed: trump's words aren't 'explicit sex talk' https://t.co/irs…,trump,Sat Oct 08 22:13:40 +0000 2016
rt @tobymuresianu: which leaked beliefs will do more damage? hillary: i dream of a more open world &amp; universal health caretrump: assaul…,trump,Sat Oct 08 22:13:31 +0000 2016
rt @violetblue: kudos for calling out @washingtonpost; graf 6 is how wapo failed: trump's words aren't 'explicit sex talk' https://t.co/irs…,trump,Sat Oct 08 22:13:05 +0000 2016
kudos for calling out @washingtonpost; graf 6 is how wapo failed: trump's words aren't 'explicit sex talk' https://t.co/irs9i2pb2p,trump,Sat Oct 08 22:12:46 +0000 2016
rt @womennmedia: trump's words aren't 'explicit sex talk' they describe sexual assault. https://t.co/l0ykbbghfd,trump,Sat Oct 08 22:12:13 +0000 2016
"rt @jhug00: some republicans want trump to abort his campaign for the health of the party, but he's forcing them to carry it to term.",trump,Sat Oct 08 22:11:34 +0000 2016
rt @womennmedia: trump's words aren't 'explicit sex talk' they describe sexual assault. https://t.co/l0ykbbghfd,trump,Sat Oct 08 22:11:24 +0000 2016
urgent: huge clinton health problem exposed in explosive new email leak #neverhillary #trump #maga election2016 #usa https://t.co/922u1iskhv,trump,Sat Oct 08 22:10:51 +0000 2016
"rt @riskyliberal: john mccain - you want to disown trump? explain your years of voting against women's rights: abortion, health, equal pay,…",trump,Sat Oct 08 22:09:08 +0000 2016
rt @emilykiddwhite: trump's words aren't 'explicit sex talk' https://t.co/wccfoijcnf,trump,Sat Oct 08 22:08:34 +0000 2016
"rt @laura_cereta: trump's words are not 'explicit sex talk' https://t.co/y0gnknihxo no, they were criminal talk. sexual assault is illegal.…",trump,Sat Oct 08 22:08:19 +0000 2016
"rt @riskyliberal: no republican can disown trump: gop owns decades of misogynistic votes against women's abortion rights, health care, educ…",trump,Sat Oct 08 22:07:55 +0000 2016
rt @yamtom: trump's words aren't 'explicit sex talk' https://t.co/o87jqtds9c 本当にそう。英文メディアも、日本のメディアもトランプ発言を「わいせつ」みたく記述してるのが多いんだが、問題はハラスメントかつ…,trump,Sat Oct 08 22:07:20 +0000 2016
rt @womennmedia: trump's words aren't 'explicit sex talk' they describe sexual assault. https://t.co/l0ykbbghfd,trump,Sat Oct 08 22:06:37 +0000 2016
rt @womennmedia: trump's words aren't 'explicit sex talk' they describe sexual assault. https://t.co/l0ykbbghfd,trump,Sat Oct 08 22:04:26 +0000 2016
rt @womennmedia: trump's words aren't 'explicit sex talk' they describe sexual assault. https://t.co/l0ykbbghfd,trump,Sat Oct 08 22:03:51 +0000 2016
rt @womennmedia: trump's words aren't 'explicit sex talk' they describe sexual assault. https://t.co/l0ykbbghfd,trump,Sat Oct 08 22:03:24 +0000 2016
rt @healthandcents: 1993 #hillary began push 4 #single-payer2016 #hillarycare is total govt control.#trump plan = medical freedom‼️ht…,trump,Sat Oct 08 22:03:15 +0000 2016
rt @womennmedia: trump's words aren't 'explicit sex talk' they describe sexual assault. https://t.co/l0ykbbghfd,trump,Sat Oct 08 22:03:12 +0000 2016
rt @womennmedia: trump's words aren't 'explicit sex talk' they describe sexual assault. https://t.co/l0ykbbghfd,trump,Sat Oct 08 22:02:41 +0000 2016
rt @womennmedia: trump's words aren't 'explicit sex talk' they describe sexual assault. https://t.co/l0ykbbghfd,trump,Sat Oct 08 22:01:42 +0000 2016
"rt @riskyliberal: john mccain - you want to disown trump? explain your years of voting against women's rights: abortion, health, equal pay,…",trump,Sat Oct 08 22:00:59 +0000 2016
"rt @riskyliberal: john mccain - you want to disown trump? explain your years of voting against women's rights: abortion, health, equal pay,…",trump,Sat Oct 08 22:00:02 +0000 2016
rt @rachelroams: in case you're wondering: #trump's words aren't 'explicit sex talk' -https://t.co/t5krlog1bt,trump,Sat Oct 08 22:00:01 +0000 2016
